#140tc	2009060111	2009092218
#PGA	2009053121	2009092122
2	1	4	5	6	5	6	19	16	27	25	32	36	8	19	14	12	14	14	16	19	4	3	8	5	1	7	9	6	8	8	13	19	8	15	20	12	23	19	49	63	69	62	34	25	23	14	10	6	4	5	8	12	7	13	18	14	21	15	8	22	21	19	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#Pelosi	2009053121	2009090921
8	8	6	4	9	5	8	13	18	15	12	20	17	18	11	14	13	20	12	18	9	7	14	11	7	7	3	7	2	8	10	17	8	12	8	17	11	17	14	9	12	21	126	45	21	17	14	8	5	7	6	3	11	6	10	11	11	16	19	12	15	22	18	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#Pens	2009053121	2010012415
24	32	22	16	19	13	3	2	7	5	9	12	31	36	46	39	37	23	21	20	17	24	31	39	43	25	27	19	14	14	8	5	11	3	4	15	24	28	36	57	78	82	301	379	218	166	51	38	37	39	21	14	16	6	6	6	4	10	16	28	33	31	43	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#Pittsburgh	2009053121	2010011720
3	5	6	5	7	10	15	31	24	19	20	24	29	34	25	31	20	22	36	39	36	49	35	9	17	11	5	4	7	9	12	13	18	21	31	38	41	45	112	102	90	276	163	74	41	36	12	20	14	9	6	7	14	10	20	23	22	39	37	26	33	39	30	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#QuotesLOL:	2009053121	2009062812
14	14	12	10	10	4	9	8	7	3	5	4	2	2	1	1	1	5	5	6	2	3	3	4	5	2	4	3	4	3	4	3	1	3	2	3	2	3	1	3	2	6	89	10	4	2	7	7	4	27	45	2	6	3	2	30	22	1	1	3	27	17	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#SYTYCD	2009053121	2009121415
15	28	23	5	7	5	7	8	2	3	4	11	7	22	41	47	40	29	20	25	17	22	30	40	103	126	63	51	45	17	21	8	16	16	17	32	35	30	36	60	50	82	179	57	47	43	39	52	42	43	25	25	21	13	19	3	7	7	7	17	31	21	22	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#Supernatural	2009053121	2009091011
14	16	13	24	16	22	14	9	16	13	11	7	5	8	2	11	14	27	11	16	10	23	14	21	24	16	25	57	131	53	35	32	25	19	42	33	58	61	69	115	79	145	593	567	245	163	246	171	118	134	150	113	89	70	32	18	32	7	9	12	3	5	13	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#TEHRAN	2009053121	2009091717
15	11	14	4	8	3	1	2	6	8	13	12	10	28	17	11	26	24	19	18	30	25	22	27	14	20	7	6	7	6	4	12	16	21	20	23	28	177	150	136	133	143	163	124	114	70	59	35	19	24	14	18	10	8	10	5	9	19	17	26	20	33	25	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#Tehran	2009053121	2009091011
14	16	13	24	20	22	15	10	16	13	12	7	6	8	2	12	14	27	11	16	10	25	14	21	24	16	26	57	131	53	35	32	25	19	42	33	58	61	69	115	79	145	594	569	245	163	246	172	119	134	150	115	90	70	34	18	32	7	10	12	3	7	13	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#Tehran,	2009053121	2009122714
27	12	23	11	23	12	13	2	11	18	12	7	5	14	29	33	15	14	40	19	17	11	18	27	23	17	13	15	22	20	12	10	10	7	19	65	52	62	42	35	47	45	57	55	49	54	66	55	44	34	27	28	15	22	11	8	5	14	14	15	18	27	39	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#Toyota	2009053121	2010011719
14	6	10	8	6	8	13	17	38	29	25	23	34	40	43	29	34	24	24	38	41	40	54	37	10	18	17	5	5	7	14	19	19	20	22	32	42	44	50	119	109	91	284	167	76	42	37	16	25	19	12	8	8	15	16	27	25	31	43	44	29	37	57	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#TrueBlood	2009053121	2009091011
17	18	15	26	23	24	16	13	17	15	12	7	6	8	3	12	14	30	12	16	13	29	20	21	25	17	26	57	132	57	35	32	25	19	43	34	58	61	70	116	84	149	595	570	246	167	246	172	121	139	150	117	92	72	35	18	34	7	10	14	5	7	14	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#USOpen	2009053121	2009091011
17	20	17	26	23	24	20	17	22	17	12	7	6	8	3	12	15	31	13	16	16	29	21	22	26	19	26	57	133	59	37	35	25	20	43	35	58	61	70	116	85	149	596	570	247	167	248	174	121	142	151	117	92	74	38	20	34	7	10	14	6	7	14	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#V	2009053121	2009110320
4	6	6	7	6	10	15	27	17	32	19	27	24	26	19	30	26	25	26	28	24	23	17	11	8	6	3	6	12	10	12	17	26	30	24	32	21	23	25	36	35	51	150	108	80	57	41	20	19	29	26	27	15	29	37	29	46	47	49	35	27	52	52	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#WEF	2009053121	2010012416
36	31	18	20	17	5	9	9	11	15	22	32	40	50	51	45	42	28	29	26	29	41	43	46	34	29	21	21	17	9	7	11	3	6	20	30	31	39	61	82	87	307	385	224	167	53	45	40	43	23	18	17	12	14	13	7	12	18	33	40	39	49	49	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#Wahl	2009053121	2009091011
18	21	17	26	23	24	21	17	22	17	14	7	7	8	5	12	15	31	15	16	16	29	21	22	26	19	26	58	133	59	37	35	26	20	43	35	59	61	70	116	85	150	597	570	247	167	249	174	121	142	151	117	92	75	38	20	37	7	10	14	7	8	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#Xing	2009053121	2009082001
10	7	16	25	15	33	22	12	15	21	22	22	22	28	26	29	40	13	18	21	65	33	11	17	21	19	33	22	20	18	18	35	54	71	24	21	21	26	31	31	23	26	92	28	4	13	4	13	9	18	18	30	26	12	22	16	26	18	15	19	19	29	23	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#americanidol	2009053120	2009091011
18	21	17	27	23	24	21	17	22	18	14	7	7	8	5	12	17	31	16	17	17	29	21	23	26	19	27	60	135	63	39	35	27	21	43	35	59	61	73	117	87	150	598	571	248	167	251	176	122	142	151	118	93	75	38	20	38	9	11	14	7	8	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#assk64	2009053120	2009072410
3	7	2	6	15	14	4	8	5	4	1	2	2	2	2	3	5	6	8	7	6	2	3	5	7	4	8	4	20	72	48	16	16	6	10	7	6	4	5	7	6	12	34	15	17	13	10	19	15	23	5	10	21	12	15	14	16	9	6	3	3	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#australiawantsjonas	2009053120	2010012416
38	31	20	22	17	5	9	12	14	15	22	33	40	51	51	45	42	28	29	27	31	43	43	54	48	50	25	27	17	10	8	11	4	6	20	30	32	41	62	83	87	307	386	225	168	53	48	41	44	23	19	17	13	14	13	7	13	19	33	45	39	50	49	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#betthegame	2009053120	2009101217
10	9	13	9	3	1	9	3	4	1	15	12	8	9	17	15	15	25	24	17	15	21	29	25	21	17	8	7	6	4	5	5	3	13	18	16	27	25	14	12	21	34	27	20	26	66	62	29	96	26	15	6	8	7	7	10	11	13	19	19	20	19	20	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#bing	2009053120	2010012415
31	38	31	21	22	17	6	9	12	15	15	23	34	40	51	51	48	42	28	29	27	31	43	43	54	49	50	26	28	17	10	9	11	5	6	21	31	32	42	63	84	87	308	386	225	169	53	48	42	45	24	19	18	13	14	14	8	13	19	34	45	40	51	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#birther	2009053120	2009091011
21	18	27	23	24	22	18	22	18	1	14	7	8	9	5	12	18	32	16	17	17	31	21	23	26	20	27	60	136	64	40	35	28	21	43	36	60	61	75	118	88	151	599	571	250	168	251	176	125	142	151	120	93	75	38	20	38	10	11	14	7	8	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#blamedrewscancer	2009053120	2009091011
23	18	28	25	25	22	24	27	29	2	15	9	8	11	8	16	26	40	21	23	20	34	28	33	33	21	38	86	150	77	65	44	29	23	43	36	60	61	76	119	88	153	600	571	250	168	251	176	126	143	151	123	94	76	40	21	39	10	11	14	7	9	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#cancerwarrior	2009053120	2010021815
77	75	38	22	28	26	18	7	19	12	20	29	27	42	24	48	46	65	46	50	52	43	38	62	59	83	42	48	28	20	30	14	16	27	15	29	31	40	41	49	21	50	85	55	68	37	60	44	45	53	62	58	48	12	6	8	13	10	17	33	32	42	50	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#capandtax	2009053120	2009091011
23	18	28	25	25	22	24	27	29	2	15	9	8	11	8	16	26	40	21	24	20	34	29	33	33	21	38	86	150	77	65	44	29	23	43	36	60	61	76	119	88	153	601	571	250	168	251	176	126	143	151	123	94	76	40	21	39	10	11	14	7	9	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#capntrade	2009053120	2009091011
23	18	28	25	25	22	24	27	29	2	15	9	8	11	8	16	26	40	21	24	20	34	29	33	33	21	38	86	150	77	65	44	29	23	43	36	60	61	76	119	88	153	602	571	250	168	251	176	126	143	151	123	94	76	40	21	39	10	11	14	7	9	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#censorship	2009053120	2010012415
32	39	31	21	22	17	6	9	13	16	16	23	35	40	51	51	49	42	28	30	27	31	44	44	54	49	52	26	28	17	10	9	11	5	6	21	31	33	42	63	86	88	311	387	225	169	53	48	42	46	25	19	18	13	14	14	8	13	21	36	46	40	52	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#collegefootball	2009053120	2009091011
23	18	29	27	25	22	24	27	29	2	16	9	8	11	8	16	26	40	21	24	21	35	30	33	33	21	39	87	151	77	66	44	29	23	43	36	60	61	77	119	88	153	604	573	251	168	252	176	126	143	152	125	94	76	40	21	39	10	11	14	7	9	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#crushit	2009053120	2009091011
23	18	29	27	25	23	25	27	29	2	16	9	8	11	8	16	26	41	21	24	21	37	30	33	33	21	40	87	151	77	66	45	29	23	43	36	60	61	77	119	88	154	606	573	252	168	252	176	126	143	153	125	94	76	40	21	39	10	11	14	7	9	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#dcmetro	2009053120	2010022421
9	7	8	13	13	29	35	46	57	68	67	69	57	38	51	44	45	158	325	99	35	37	20	8	6	17	16	20	26	33	36	45	47	54	60	64	48	59	44	43	56	159	194	78	45	46	20	15	8	11	16	21	25	35	37	43	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#ddos	2009053120	2009111921
13	10	11	6	14	10	26	24	22	34	16	24	29	22	38	27	27	39	31	50	39	13	14	4	12	3	3	8	11	19	34	35	30	32	34	37	23	32	39	47	84	52	116	44	34	33	20	12	17	11	7	14	15	19	36	38	36	49	44	30	30	43	20	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#dmexco	2009053120	2009091011
23	18	29	27	25	23	25	27	29	2	17	10	8	12	8	16	26	41	21	24	21	37	30	33	33	21	40	87	151	77	66	45	29	24	43	36	60	61	77	121	91	154	608	573	252	168	253	176	127	143	153	125	94	76	40	21	40	11	11	14	8	9	18	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#dontyouhate	2009053120	2009121521
25	11	16	19	20	35	38	36	43	67	57	91	189	73	59	51	47	58	50	53	33	31	25	26	19	7	8	8	11	22	42	28	27	24	23	33	34	24	23	37	35	270	1336	627	229	101	28	26	18	15	10	17	19	14	36	49	34	38	33	47	37	55	45	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#dontyoulove	2009053120	2009121521
25	11	16	20	20	35	38	36	43	67	57	91	189	73	59	51	47	58	50	53	33	31	25	26	19	7	8	8	11	22	42	28	27	24	23	33	34	24	23	37	35	270	1338	632	233	101	29	26	18	15	10	17	19	14	36	49	34	38	33	47	37	55	45	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#dontyouloveGOD	2009053120	2009062001
1	5	4	4	3	4	2	4	5	5	8	6	4	3	14	3	4	7	6	1	4	4	10	5	4	7	5	3	6	5	1	7	5	12	38	202	357	253	186	164	129	134	134	58	9	3	2	4	7	30	18	8	11	26	17	9	14	14	6	23	16	13	20	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#douchebag	2009053120	2009121522
11	16	20	20	35	38	36	43	67	57	91	189	73	59	51	47	58	50	53	33	31	27	26	19	7	8	8	11	22	42	28	27	24	23	33	34	24	23	37	35	270	1338	633	233	102	29	26	18	15	11	17	19	14	36	49	34	38	33	47	37	55	45	49	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#fx35	2009053120	2009063011
9	8	5	31	45	5	7	4	4	31	24	2	2	3	29	18	11	8	7	10	21	46	13	2	8	6	5	9	31	111	159	18	9	6	2	3	1	4	8	9	8	12	37	34	29	32	13	6	9	15	9	14	10	17	7	7	8	9	5	1	1	5	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#gmailfail	2009053120	2009090116
35	20	21	22	11	8	7	9	7	5	8	29	65	58	62	47	29	36	43	230	285	120	49	48	66	53	33	14	16	17	17	14	8	15	20	33	20	24	45	43	47	52	135	61	32	24	23	45	42	37	20	10	9	11	12	3	6	14	18	20	24	35	31	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#googlewave	2009053120	2009121521
25	11	16	20	20	35	39	37	46	71	59	93	192	74	60	58	48	61	52	54	33	32	27	27	21	7	10	9	11	23	43	31	29	27	26	36	35	27	24	39	38	272	1340	633	234	104	29	27	19	15	11	18	24	17	37	49	35	40	36	50	40	56	46	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#handbags	2009053120	2009091012
21	32	30	32	25	25	33	39	4	19	10	8	12	8	18	27	41	25	28	34	40	35	37	34	23	47	90	157	81	68	50	31	24	47	53	61	62	79	122	91	156	614	582	259	170	254	177	129	144	160	129	100	78	45	24	42	12	11	15	8	9	18	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#hp	2009053120	2009100121
12	14	13	24	20	19	32	28	47	50	46	30	36	56	39	27	34	44	55	27	41	38	17	20	30	38	43	39	60	175	203	348	428	424	597	713	851	1302	597	396	361	429	482	294	247	148	84	48	50	57	44	35	42	54	110	145	206	224	142	71	94	89	72	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#hunkalert	2009053120	2009091011
29	21	32	30	32	33	48	38	40	4	19	10	8	12	9	18	27	41	25	29	36	40	36	37	34	25	50	91	158	81	70	50	32	24	47	53	61	62	79	122	95	156	616	582	259	170	255	182	129	144	160	129	101	78	45	25	42	12	11	15	8	9	18	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#icantfront	2009053120	2010020613
47	44	66	46	37	31	23	27	14	12	24	20	33	36	54	50	61	59	70	51	50	52	36	49	76	43	34	39	36	37	45	28	13	11	13	18	22	27	43	22	129	334	655	551	250	94	74	69	48	46	35	32	35	29	23	19	22	9	12	6	13	21	24	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#ilike	2009053120	2009091011
29	21	32	30	32	33	48	38	40	4	19	10	9	12	9	18	27	41	25	29	36	40	36	37	34	25	50	91	158	81	71	50	32	24	47	53	61	62	79	122	95	156	617	582	259	170	255	182	129	145	161	130	101	79	45	25	43	12	11	15	8	9	18	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#iranelection?	2009053120	2009100116
32	21	27	11	9	12	14	13	24	20	19	32	29	47	54	47	37	38	56	41	29	35	44	55	29	42	38	17	20	30	39	43	39	60	175	203	348	429	424	597	713	851	1303	597	396	362	429	483	294	248	148	84	48	50	57	45	36	42	54	110	145	206	224	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#journchat	2009053120	2009080116
31	13	21	12	19	30	20	12	10	8	12	17	24	20	24	23	16	34	24	22	23	16	17	17	14	13	6	3	12	7	6	2	1	141	90	33	21	4	12	11	23	169	981	789	330	126	65	34	36	97	49	35	26	8	15	8	4	7	13	19	9	16	15	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#letterman	2009053120	2009100122
14	13	24	20	19	32	30	47	55	47	37	38	56	42	29	35	44	55	30	42	38	17	20	30	39	43	39	60	175	205	349	429	424	597	713	851	1303	597	396	362	429	484	299	255	149	85	49	51	57	45	36	44	55	112	149	208	227	144	72	100	101	76	54	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#liltwisttv	2009053120	2009062923
3	3	3	4	2	3	4	8	89	14	7	6	10	9	5	31	45	6	8	4	4	31	24	2	2	3	29	18	11	9	7	10	22	47	14	3	8	7	6	13	34	113	160	18	9	6	2	3	1	5	9	10	8	12	37	34	29	32	13	6	9	15	9	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#lolquiz	2009053120	2009100111
36	27	34	31	76	32	23	28	11	10	12	14	13	24	20	19	32	30	47	55	47	37	38	56	42	29	35	44	55	30	42	38	17	20	30	39	43	39	60	175	205	349	430	424	597	713	851	1303	597	396	362	429	484	299	255	149	85	49	51	57	45	36	44	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#ma	2009053120	2009100118
28	11	10	12	14	13	24	20	19	32	30	47	55	48	37	38	56	42	29	35	44	55	30	42	38	17	20	30	39	43	39	60	175	205	349	430	424	597	713	851	1303	597	397	362	429	484	299	255	149	85	49	51	57	45	36	44	55	112	149	208	227	144	72	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
#manlaw	2009053120	2009121521
